entry_date,exit_date,entry_price,exit_price,ret_x,days_held,reason,K,S_entry,S_exit,ticker
2020-01-02 05:00:00,2020-01-03 05:00:00,0.09866773419402008,0.06906741393581406,0.7,1,sl_underlying_atr,77.89109464892623,75.0875015258789,74.35749816894531,AAPL
2020-01-06 05:00:00,2020-01-07 05:00:00,9.546709364371964e-06,6.682696555060374e-06,0.7,1,protect_stop,67.45499725341797,74.94999694824219,74.59750366210938,AAPL
2020-01-08 05:00:00,2020-01-09 05:00:00,8.009455697788326e-06,5.606618988451827e-06,0.7,1,protect_stop,68.2177505493164,75.79750061035156,77.40750122070312,AAPL
2020-01-10 05:00:00,2020-01-13 05:00:00,3.17586045639473e-06,2.2231023194763108e-06,0.6999999999999998,1,protect_stop,69.82424697875977,77.5824966430664,79.23999786376953,AAPL
2020-01-14 05:00:00,2020-01-15 05:00:00,5.373344748704767e-05,3.761341324093337e-05,0.7,1,protect_stop,70.35299835205079,78.16999816894531,77.83499908447266,AAPL
2020-01-16 05:00:00,2020-01-17 05:00:00,0.10468357236386794,0.2508110798360246,2.3958972183738094,1,tp,81.78561642264387,78.80999755859375,79.68250274658203,AAPL
2020-01-21 05:00:00,2020-01-22 05:00:00,7.230759273113563e-05,5.061531491179494e-05,0.7,1,protect_stop,71.22825164794922,79.14250183105469,79.42500305175781,AAPL
2020-01-23 05:00:00,2020-01-24 05:00:00,5.423198136611518e-05,3.7962386956280624e-05,0.7,1,protect_stop,71.82675247192383,79.80750274658203,79.57749938964844,AAPL
2020-01-27 05:00:00,2020-01-28 05:00:00,0.12515541434206057,0.709563031547269,5.66945533501229,1,tp,80.8230569107997,77.23750305175781,79.42250061035156,AAPL
2020-01-29 05:00:00,2020-01-31 05:00:00,0.14153101927812717,0.09907171349468902,0.7,2,sl_underlying_atr,85.15399297376192,81.08499908447266,77.37750244140625,AAPL
2020-02-03 05:00:00,2020-02-04 05:00:00,0.16369971739486378,0.8997310237853497,5.49622832649789,1,tp,81.92326097807668,77.16500091552734,79.7125015258789,AAPL
2020-02-05 05:00:00,2020-02-06 05:00:00,0.01945553820688417,0.013618876744818919,0.7,1,protect_stop,72.32625274658203,80.36250305175781,81.30249786376953,AAPL
2020-02-07 05:00:00,2020-02-10 05:00:00,0.02155167527165247,0.015086172690156729,0.7,1,protect_stop,72.0067497253418,80.00749969482422,80.38749694824219,AAPL
2020-02-11 05:00:00,2020-02-12 05:00:00,0.17904002618472337,0.6196780271738938,3.4611144802589844,1,tp,85.12529874935171,79.90249633789062,81.80000305175781,AAPL
2020-02-13 05:00:00,2020-02-14 05:00:00,0.018245587893019888,0.012771911525113921,0.7,1,protect_stop,73.09574890136719,81.21749877929688,81.23750305175781,AAPL
2020-02-18 05:00:00,2020-02-19 05:00:00,0.1809991891996745,0.42965250468495597,2.3737813776114343,1,tp,85.03455169873598,79.75,80.90499877929688,AAPL
2020-02-20 05:00:00,2020-02-21 05:00:00,0.02192041370129516,0.0582701614059431,2.6582601131519805,1,sl_underlying_atr,72.06749725341797,80.07499694824219,78.26249694824219,AAPL
2020-02-24 05:00:00,2020-02-25 05:00:00,0.19909746491132463,0.13936822543792723,0.7,1,sl_underlying_atr,80.42991155297668,74.54499816894531,72.0199966430664,AAPL
2020-02-26 05:00:00,2020-02-27 05:00:00,0.06305947957190483,0.6838454186594731,10.844450720207812,1,sl_underlying_atr,65.84624862670898,73.1624984741211,68.37999725341797,AAPL
2020-02-28 05:00:00,2020-03-03 05:00:00,0.0909655932993374,0.06367591530953617,0.7,2,protect_stop,61.50599670410156,68.33999633789062,72.33000183105469,AAPL
2020-03-04 05:00:00,2020-03-05 05:00:00,0.3107857741101103,0.2585353080816004,0.8318762621033041,1,sl_underlying_atr,85.3048309938676,75.68499755859375,73.2300033569336,AAPL
2020-03-06 05:00:00,2020-03-09 04:00:00,0.29452114199620194,0.20616479939734134,0.7,1,sl_underlying_atr,81.36476988463382,72.25749969482422,66.5425033569336,AAPL
2020-03-10 04:00:00,2020-03-12 04:00:00,0.3514346482941395,0.24600425380589763,0.7,2,sl_underlying_atr,82.51589612432502,71.33499908447266,62.057498931884766,AAPL
2020-03-13 04:00:00,2020-03-16 04:00:00,0.4427910591172264,0.36960358087723266,0.8347132880553089,1,sl_underlying_atr,84.30294695667129,69.49250030517578,60.5525016784668,AAPL
2020-03-17 04:00:00,2020-03-19 04:00:00,1.506983762270096,1.5371234375154978,1.02,2,profit_lock,56.893500137329106,63.21500015258789,61.19499969482422,AAPL
2020-03-20 04:00:00,2020-03-24 04:00:00,1.4052505719003179,1.3349880433053019,0.95,2,break_even,51.57900123596192,57.310001373291016,61.720001220703125,AAPL
2020-03-25 04:00:00,2020-03-27 04:00:00,1.7033388874164572,1.19233722119152,0.7,2,protect_stop,55.24200096130371,61.380001068115234,61.935001373291016,AAPL
2020-03-30 04:00:00,2020-04-01 04:00:00,1.7952916317966015,2.078913536742185,1.1579809652773543,2,sl_underlying_atr,57.3322494506836,63.70249938964844,60.227500915527344,AAPL
2020-04-02 04:00:00,2020-04-06 04:00:00,1.5277436227749703,1.069420535942479,0.7,2,protect_stop,55.109248352050784,61.23249816894531,65.61750030517578,AAPL
2020-04-07 04:00:00,2020-04-08 04:00:00,0.4816357999925689,1.947060489950779,4.042599179672317,1,tp,81.58813579185907,64.85749816894531,66.51750183105469,AAPL
2020-04-09 04:00:00,2020-04-13 04:00:00,0.4807924290417933,1.555966288763992,3.2362537235975033,1,tp,83.54820388562219,66.99749755859375,68.3125,AAPL
2020-04-14 04:00:00,2020-04-16 04:00:00,0.43975703111729647,0.4177691795614316,0.95,2,break_even,86.34565574431434,71.76249694824219,71.67250061035156,AAPL
2020-04-17 04:00:00,2020-04-20 04:00:00,0.34818219016269136,0.5093138520029639,1.4627797354166283,1,tp,81.77675775486577,70.69999694824219,69.23249816894531,AAPL
2020-04-21 04:00:00,2020-04-22 04:00:00,0.3160006608960826,1.096951205431715,3.471357314004003,1,tp,77.07273279552007,67.09249877929688,69.0250015258789,AAPL
2020-04-23 04:00:00,2020-04-24 04:00:00,0.31482934912204286,0.22038054438542998,0.7,1,protect_stop,61.8817497253418,68.75749969482422,70.74250030517578,AAPL
2020-04-27 04:00:00,2020-04-29 04:00:00,0.27862303179880143,0.195036122259161,0.7,2,protect_stop,63.713253021240234,70.7925033569336,71.93250274658203,AAPL
2020-04-30 04:00:00,2020-05-04 04:00:00,0.27209284954626156,0.2775347065371868,1.02,2,time_stop,81.76185823736782,73.44999694824219,73.29000091552734,AAPL
2020-05-05 04:00:00,2020-05-06 04:00:00,0.1647712814599771,0.11533989702198397,0.7,1,protect_stop,66.9509994506836,74.38999938964844,75.15750122070312,AAPL
2020-05-07 04:00:00,2020-05-08 04:00:00,0.19135597473025,0.5599954582719988,2.9264592289914706,1,tp,81.56476773147091,75.93499755859375,77.53250122070312,AAPL
2020-05-11 04:00:00,2020-05-13 04:00:00,0.03926212247846195,0.02748348573492336,0.7,2,sl_underlying_atr,70.87725219726563,78.75250244140625,76.9124984741211,AAPL
2020-05-14 04:00:00,2020-05-18 04:00:00,0.017642197759400347,0.012349538431580242,0.7,2,protect_stop,69.64650192260743,77.38500213623047,78.73999786376953,AAPL
2020-05-19 04:00:00,2020-05-20 04:00:00,0.013798443492021306,0.009658910444414914,0.7,1,protect_stop,70.45650329589844,78.28500366210938,79.80750274658203,AAPL
2020-05-21 04:00:00,2020-05-22 04:00:00,0.004207687186735143,0.0029453810307145997,0.7,1,protect_stop,71.29125137329102,79.2125015258789,79.72250366210938,AAPL
2020-05-26 04:00:00,2020-05-27 04:00:00,0.0025543666328644576,0.0017880566430051202,0.7,1,protect_stop,71.26425247192383,79.18250274658203,79.52749633789062,AAPL
2020-05-28 04:00:00,2020-05-29 04:00:00,0.13385429958393225,0.09369800970875257,0.7,1,protect_stop,83.40392474841202,79.5625,79.48500061035156,AAPL
2020-06-01 04:00:00,2020-06-02 04:00:00,0.00023344207740194634,0.00016340945418136243,0.7,1,protect_stop,72.41625137329102,80.4625015258789,80.83499908447266,AAPL
2020-06-03 04:00:00,2020-06-04 04:00:00,4.910635037447264e-05,6.359634132024894e-05,1.2950736683805513,1,tp,73.1519989013672,81.27999877929688,80.58000183105469,AAPL
2020-06-05 04:00:00,2020-06-08 04:00:00,0.12323630815439124,0.1916694329088635,1.555300023015448,1,tp,86.39268195415582,82.875,83.36499786376953,AAPL
2020-06-09 04:00:00,2020-06-10 04:00:00,0.13677920365288543,0.7130282223966127,5.21298708688286,1,tp,89.91281108532105,85.99749755859375,88.20999908447266,AAPL
2020-06-11 04:00:00,2020-06-12 04:00:00,0.01437226081783649,0.010060582572485544,0.7,1,protect_stop,75.57749862670899,83.9749984741211,84.69999694824219,AAPL
2020-06-15 04:00:00,2020-06-16 04:00:00,0.18174242311448374,0.7558659306930622,4.158995559429318,1,tp,91.02990306922852,85.74749755859375,88.0199966430664,AAPL
2020-06-17 04:00:00,2020-06-19 04:00:00,0.186857313411533,0.17751444774095634,0.95,2,break_even,93.32959857619551,87.89749908447266,87.43000030517578,AAPL
2020-06-22 04:00:00,2020-06-23 04:00:00,0.014651475413671733,0.010256032789570213,0.7,1,protect_stop,80.7457489013672,89.71749877929688,91.63249969482422,AAPL
2020-06-24 04:00:00,2020-06-25 04:00:00,0.20220790733199046,0.45909612624668483,2.27041628739537,1,tp,95.91463986807565,90.01499938964844,91.20999908447266,AAPL
2020-06-26 04:00:00,2020-06-29 04:00:00,0.0388141753157214,0.027169922721004977,0.7,1,protect_stop,79.56675109863282,88.40750122070312,90.44499969482422,AAPL
2020-06-30 04:00:00,2020-07-02 04:00:00,0.22722311314992893,0.21586195749243248,0.95,2,break_even,97.87913465161013,91.19999694824219,91.02749633789062,AAPL
2020-07-06 04:00:00,2020-07-07 04:00:00,0.049416610319767074,0.03459162722383695,0.7,1,protect_stop,84.11625137329102,93.4625015258789,93.17250061035156,AAPL
2020-07-08 04:00:00,2020-07-09 04:00:00,0.04869898952254914,0.03408929266578439,0.6999999999999998,1,protect_stop,85.8082489013672,95.34249877929688,95.75250244140625,AAPL
2020-07-10 04:00:00,2020-07-13 04:00:00,0.03156631644031904,0.02209642150822333,0.7,1,protect_stop,86.32799835205078,95.91999816894531,95.47750091552734,AAPL
2020-07-14 04:00:00,2020-07-15 04:00:00,0.005552154060126213,0.003886507842088349,0.7,1,protect_stop,87.35175247192383,97.05750274658203,97.7249984741211,AAPL
2020-07-16 04:00:00,2020-07-17 04:00:00,0.004680906789019446,0.0032766347523136116,0.7,1,protect_stop,86.8702491760254,96.52249908447266,96.32749938964844,AAPL
2020-07-20 04:00:00,2020-07-21 04:00:00,0.00609202946229459,0.01124990933782044,1.8466603629298786,1,sl_underlying_atr,88.52174835205078,98.35749816894531,97.0,AAPL
2020-07-22 04:00:00,2020-07-23 04:00:00,0.004835325247483979,0.1688648345333661,34.92315943404913,1,sl_underlying_atr,87.5452491760254,97.27249908447266,92.84500122070312,AAPL
2020-07-24 04:00:00,2020-07-27 04:00:00,0.016304370381803324,0.011413059267262327,0.7,1,protect_stop,83.35349807739259,92.61499786376953,94.80999755859375,AAPL
2020-07-28 04:00:00,2020-07-29 04:00:00,0.012724158522701146,0.008906910965890802,0.7,1,protect_stop,83.92725219726563,93.25250244140625,95.04000091552734,AAPL
2020-07-30 04:00:00,2020-07-31 04:00:00,0.012359377222736612,0.040514742334963216,3.278056944522359,1,tp,86.57100219726563,96.19000244140625,106.26000213623047,AAPL
2020-08-03 04:00:00,2020-08-04 04:00:00,0.2678695239963389,0.18750866679743722,0.7,1,protect_stop,98.04375,108.9375,109.66500091552734,AAPL
2020-08-05 04:00:00,2020-08-06 04:00:00,0.25516039891689957,0.17861227924182968,0.7,1,protect_stop,99.05625,110.0625,113.90249633789062,AAPL
2020-08-07 04:00:00,2020-08-10 04:00:00,0.3131682603298458,0.21921778223089203,0.7,1,protect_stop,100.00125274658204,111.11250305175781,112.72750091552734,AAPL
2020-08-11 04:00:00,2020-08-12 04:00:00,0.3989691513388376,1.6239916511172332,4.070469222163007,1,tp,121.54018324351115,109.375,113.01000213623047,AAPL
2020-08-13 04:00:00,2020-08-14 04:00:00,0.4270785302739615,0.6400039038270542,1.4985625791502695,1,tp,128.06014812209818,115.01000213623047,114.90750122070312,AAPL
2020-08-17 04:00:00,2020-08-18 04:00:00,0.4219359459131944,0.8455845330966341,2.0040590077399987,1,tp,127.48714757443453,114.60749816894531,115.5625,AAPL
2020-08-19 04:00:00,2020-08-20 04:00:00,0.41917793479947996,1.2567839107446375,2.9982110373863997,1,tp,128.4785090006231,115.7074966430664,118.2750015258789,AAPL
2020-08-21 04:00:00,2020-08-24 04:00:00,0.43004984631504506,0.9289249616259347,2.1600402129789966,1,tp,137.4024981367306,124.37000274658203,125.85749816894531,AAPL
2020-08-25 04:00:00,2020-08-26 04:00:00,0.3305677284842261,0.23139740993895827,0.7,1,protect_stop,112.34249725341797,124.82499694824219,126.52249908447266,AAPL
2020-08-27 04:00:00,2020-08-28 04:00:00,0.430330792534507,0.6335672797923166,1.4722796759693013,1,tp,138.0445126586012,125.01000213623047,124.80750274658203,AAPL
2020-08-31 04:00:00,2020-09-01 04:00:00,0.05667951881069655,0.03967566316748758,0.7,1,protect_stop,116.13599395751953,129.0399932861328,134.17999267578125,AAPL
2020-09-02 04:00:00,2020-09-03 04:00:00,0.35251827415436665,0.24676279190805664,0.7,1,sl_underlying_atr,141.82358312375632,131.39999389648438,120.87999725341797,AAPL
2020-09-04 04:00:00,2020-09-08 04:00:00,0.41852032973061704,0.2929642308114319,0.7,1,sl_underlying_atr,133.64398219192225,120.95999908447266,112.81999969482422,AAPL
2020-09-09 04:00:00,2020-09-10 04:00:00,0.46647965137195513,0.3825309105906616,0.8200377218290372,1,sl_underlying_atr,131.69724187897023,117.31999969482422,113.48999786376953,AAPL
2020-09-11 04:00:00,2020-09-14 04:00:00,0.43905159939547644,1.5943569359173715,3.6313657394999077,1,tp,125.50700200934503,112.0,115.36000061035156,AAPL
2020-09-15 04:00:00,2020-09-17 04:00:00,0.458874208517404,0.3212119459621828,0.7,2,sl_underlying_atr,129.68071277028244,115.54000091552734,110.33999633789062,AAPL
2020-09-18 04:00:00,2020-09-21 04:00:00,0.44146859124152904,1.604826258897809,3.6351991755168895,1,tp,120.51652248488942,106.83999633789062,110.08000183105469,AAPL
2020-09-22 04:00:00,2020-09-23 04:00:00,0.44059915552044693,0.30841940886431285,0.7,1,sl_underlying_atr,125.37373710851004,111.80999755859375,107.12000274658203,AAPL
2020-09-24 04:00:00,2020-09-25 04:00:00,0.43859319797923213,1.9386584625411558,4.420174483948457,1,tp,121.77193364509843,108.22000122070312,112.27999877929688,AAPL
2020-09-28 04:00:00,2020-09-29 04:00:00,0.48753205931757293,0.7359819927926736,1.5096073760213238,1,tp,130.11810042256388,114.95999908447266,114.08999633789062,AAPL
2020-09-30 04:00:00,2020-10-01 04:00:00,0.4808401284654362,0.9106144177997813,1.8937987158142067,1,tp,130.71605694545468,115.80999755859375,116.79000091552734,AAPL
2020-10-02 04:00:00,2020-10-05 04:00:00,0.45584944770940794,1.2299108285968643,2.6980636584666877,1,tp,127.09610014308261,113.0199966430664,116.5,AAPL
2020-10-06 04:00:00,2020-10-07 04:00:00,0.4161576143944945,0.7342545229188033,1.7643664263770276,1,tp,125.86162769913189,113.16000366210938,115.08000183105469,AAPL
2020-10-08 04:00:00,2020-10-09 04:00:00,0.3534842652059602,0.8155979236727795,2.3073104065822148,1,tp,125.55162132098661,114.97000122070312,116.97000122070312,AAPL
2020-10-12 04:00:00,2020-10-13 04:00:00,0.41731943873793753,0.30767414570555474,0.7372629145577944,1,sl_underlying_atr,137.00477095319968,124.4000015258789,121.0999984741211,AAPL
2020-10-14 04:00:00,2020-10-16 04:00:00,0.4099230686524269,0.38942691521980555,0.95,2,break_even,133.5824501172628,121.19000244140625,119.0199966430664,AAPL
2020-10-19 04:00:00,2020-10-20 04:00:00,0.37337701101210286,0.7810881555667386,2.0919556708900324,1,tp,127.20874320826361,115.9800033569336,117.51000213623047,AAPL
2020-10-21 04:00:00,2020-10-23 04:00:00,0.36687447124751493,0.25681212987326046,0.7000000000000001,2,protect_stop,127.87502722471521,116.87000274658203,115.04000091552734,AAPL
2020-10-26 04:00:00,2020-10-27 04:00:00,0.31791734794216175,0.6649486654767784,2.0915771655145776,1,tp,124.47409288169357,115.05000305175781,116.5999984741211,AAPL
2020-10-28 04:00:00,2020-10-29 04:00:00,0.33149591577303994,1.611994280115887,4.862787755187746,1,tp,121.09405824598542,111.19999694824219,115.31999969482422,AAPL
2020-10-30 04:00:00,2020-11-02 05:00:00,0.2757500820847838,0.19302505745934864,0.7,1,protect_stop,97.97400054931641,108.86000061035156,108.7699966430664,AAPL
2020-11-03 05:00:00,2020-11-04 05:00:00,0.3595772209797339,1.7891468126943408,4.9756956456237225,1,tp,121.26637262735417,110.44000244140625,114.94999694824219,AAPL
2020-11-05 05:00:00,2020-11-09 05:00:00,0.3079334472102886,0.33091868606769026,1.0746435278974582,2,sl_underlying_atr,107.12699890136719,119.02999877929688,116.31999969482422,AAPL
2020-11-10 05:00:00,2020-11-11 05:00:00,0.34820041528980994,1.3476922185162472,3.870449773572362,1,tp,126.36967703170062,115.97000122070312,119.48999786376953,AAPL
2020-11-12 05:00:00,2020-11-13 05:00:00,0.17615506383110358,0.12330854468177249,0.7,1,protect_stop,107.2889991760254,119.20999908447266,119.26000213623047,AAPL
2020-11-16 05:00:00,2020-11-18 05:00:00,0.1729270539102572,0.17638559498846235,1.02,2,time_stop,108.27000274658204,120.30000305175781,118.02999877929688,AAPL
2020-11-19 05:00:00,2020-11-23 05:00:00,0.35071541076392876,0.2455007875347501,0.7,2,sl_underlying_atr,129.0994582291686,118.63999938964844,113.8499984741211,AAPL
2020-11-24 05:00:00,2020-11-25 05:00:00,0.35465038270681326,0.6368375621177869,1.7956770757082632,1,tp,125.7881388810925,115.16999816894531,116.02999877929688,AAPL
2020-11-27 05:00:00,2020-11-30 05:00:00,0.32476196245340816,0.8292845017311308,2.5535148742984446,1,tp,126.22366605992421,116.58999633789062,119.05000305175781,AAPL
2020-12-01 05:00:00,2020-12-02 05:00:00,0.02877773166378006,0.02014441216464604,0.7,1,protect_stop,110.44800109863282,122.72000122070312,123.08000183105469,AAPL
2020-12-03 05:00:00,2020-12-04 05:00:00,0.02753576657626411,0.019275036603384876,0.7,1,protect_stop,110.64600219726563,122.94000244140625,122.25,AAPL
2020-12-07 05:00:00,2020-12-08 05:00:00,0.004781730793482097,0.003347211555437468,0.7,1,protect_stop,111.375,123.75,124.37999725341797,AAPL
2020-12-09 05:00:00,2020-12-10 05:00:00,0.004846445827212165,0.003392512079048515,0.7,1,protect_stop,109.6019989013672,121.77999877929688,123.23999786376953,AAPL
2020-12-11 05:00:00,2020-12-15 05:00:00,0.2060416941371539,2.268387908064547,11.009363505594987,2,tp,128.323240417754,122.41000366210938,127.87999725341797,AAPL
2020-12-16 05:00:00,2020-12-17 05:00:00,0.2724204492492177,0.4417037483354349,1.6214045221375881,1,tp,135.73081117407057,127.80999755859375,128.6999969482422,AAPL
2020-12-18 05:00:00,2020-12-21 05:00:00,0.2710006526377562,0.5980247940641128,2.206728243062523,1,tp,134.54145122780403,126.66000366210938,128.22999572753906,AAPL
2020-12-22 05:00:00,2020-12-23 05:00:00,0.2908456594350941,0.20359196160456586,0.7,1,protect_stop,140.35528566839957,131.8800048828125,130.9600067138672,AAPL
2020-12-24 05:00:00,2020-12-28 05:00:00,0.26443359387839394,1.7156209659065453,6.487908517007542,1,tp,139.62953444779225,131.97000122070312,136.69000244140625,AAPL
2020-12-29 05:00:00,2020-12-31 05:00:00,0.29954703189575405,0.20968292232702782,0.7,2,sl_underlying_atr,143.60293632838184,134.8699951171875,132.69000244140625,AAPL
2021-01-04 05:00:00,2021-01-05 05:00:00,0.032369534547697754,0.022658674183388426,0.7,1,protect_stop,116.46900329589845,129.41000366210938,131.00999450683594,AAPL
2021-01-06 05:00:00,2021-01-07 05:00:00,0.057152885709001566,0.040007019996301095,0.7,1,protect_stop,113.93999862670898,126.5999984741211,130.9199981689453,AAPL
2021-01-08 05:00:00,2021-01-11 05:00:00,0.08296278601048357,0.16417426106286825,1.978890403248059,1,sl_underlying_atr,118.84500274658204,132.0500030517578,128.97999572753906,AAPL
2021-01-12 05:00:00,2021-01-13 05:00:00,0.08213602872670833,0.05749522010869583,0.7,1,protect_stop,115.92000274658203,128.8000030517578,130.88999938964844,AAPL
2021-01-14 05:00:00,2021-01-15 05:00:00,0.09166874346277609,0.06416812042394326,0.7,1,protect_stop,116.01900329589844,128.91000366210938,127.13999938964844,AAPL
2021-01-19 05:00:00,2021-01-20 05:00:00,0.041664062907159405,0.029164844035011583,0.7,1,protect_stop,115.04700164794922,127.83000183105469,132.02999877929688,AAPL
2021-01-21 05:00:00,2021-01-22 05:00:00,0.08849820600630665,0.061948744204414645,0.7,1,protect_stop,123.18299560546875,136.8699951171875,139.07000732421875,AAPL
2021-01-25 05:00:00,2021-01-26 05:00:00,0.0935193879509768,0.06546357156568376,0.7,1,protect_stop,128.62799835205078,142.9199981689453,143.16000366210938,AAPL
2021-01-27 05:00:00,2021-01-28 05:00:00,0.09313798446046917,0.3097760499126565,3.325990482906957,1,sl_underlying_atr,127.85399780273438,142.05999755859375,137.08999633789062,AAPL
