Date,Open,High,Low,Close,Volume
2019-09-19 04:00:00+00:00,542.5,556.53,541.85,549.31,448200
2019-09-20 04:00:00+00:00,549.0,558.18,543.12,547.97,487900
2019-09-23 04:00:00+00:00,544.31,547.78,536.37,540.09,299800
2019-09-24 04:00:00+00:00,542.54,554.98,534.1,537.29,451600
2019-09-25 04:00:00+00:00,534.53,553.89,531.95,551.87,367900
2019-09-26 04:00:00+00:00,552.24,553.49,540.84,549.86,314100
2019-09-27 04:00:00+00:00,554.83,554.83,534.37,541.52,337300
2019-09-30 04:00:00+00:00,545.84,551.98,536.06,551.23,313900
2019-10-01 04:00:00+00:00,550.55,563.54,546.0,550.43,272900
2019-10-02 04:00:00+00:00,551.45,551.79,538.89,544.09,267200
2019-10-03 04:00:00+00:00,542.88,559.18,531.01,558.19,305300
2019-10-04 04:00:00+00:00,560.56,568.09,549.6,559.22,241400
2019-10-07 04:00:00+00:00,556.12,559.48,544.67,548.87,263800
2019-10-08 04:00:00+00:00,544.3,545.47,523.78,525.63,337600
2019-10-09 04:00:00+00:00,530.0,537.57,522.69,532.03,426100
2019-10-10 04:00:00+00:00,530.0,547.41,530.0,542.41,402700
2019-10-11 04:00:00+00:00,552.45,560.98,548.5,554.21,492400
2019-10-14 04:00:00+00:00,552.98,558.59,551.48,555.58,211600
2019-10-15 04:00:00+00:00,559.77,572.93,556.65,566.55,416600
2019-10-16 04:00:00+00:00,567.06,567.06,545.0,548.98,406900
2019-10-17 04:00:00+00:00,555.45,558.97,548.46,549.25,378100
2019-10-18 04:00:00+00:00,549.91,549.91,534.15,536.27,303000
2019-10-21 04:00:00+00:00,537.1,546.94,536.92,545.38,253300
2019-10-22 04:00:00+00:00,545.49,551.07,535.16,536.89,275300
2019-10-23 04:00:00+00:00,533.96,548.33,533.96,541.41,236000
2019-10-24 04:00:00+00:00,545.48,554.96,543.19,551.62,198500
2019-10-25 04:00:00+00:00,550.0,559.48,547.5,549.81,270100
2019-10-28 04:00:00+00:00,554.0,558.34,539.0,540.03,415200
2019-10-29 04:00:00+00:00,536.9,544.63,530.0,542.01,272100
2019-10-30 04:00:00+00:00,542.01,552.0,535.0,551.05,316100
2019-10-31 04:00:00+00:00,551.38,554.99,514.0,521.52,961500
2019-11-01 04:00:00+00:00,520.1,531.9,488.37,490.0,2169600
2019-11-04 05:00:00+00:00,498.84,499.98,470.1,485.79,1366200
2019-11-05 05:00:00+00:00,485.41,497.39,477.21,485.06,668500
2019-11-06 05:00:00+00:00,485.1,504.55,481.77,482.95,628000
2019-11-07 05:00:00+00:00,487.45,499.78,485.45,491.99,454300
2019-11-08 05:00:00+00:00,490.52,498.64,490.52,494.42,387600
2019-11-11 05:00:00+00:00,491.42,499.2,489.58,497.62,263700
2019-11-12 05:00:00+00:00,498.13,504.94,495.96,499.5,726100
2019-11-13 05:00:00+00:00,499.0,515.43,496.6,513.73,723700
2019-11-14 05:00:00+00:00,512.86,539.68,512.21,536.54,870700
2019-11-15 05:00:00+00:00,541.1,551.64,538.0,550.1,864400
