Date,Open,High,Low,Close,Volume
2020-12-10 05:00:00+00:00,146.0,165.0,141.25,144.71,70447500
2020-12-11 05:00:00+00:00,146.55,151.5,135.1,139.25,26980800
2020-12-14 05:00:00+00:00,135.0,135.3,125.16,130.0,16966100
2020-12-15 05:00:00+00:00,126.69,127.6,121.5,124.8,10914400
2020-12-16 05:00:00+00:00,125.83,142.0,124.91,137.99,20409600
2020-12-17 05:00:00+00:00,143.0,152.45,142.67,147.05,15054700
2020-12-18 05:00:00+00:00,150.45,159.0,150.3,157.3,15954200
2020-12-21 05:00:00+00:00,155.31,172.0,145.11,163.02,17788100
2020-12-22 05:00:00+00:00,170.0,174.97,161.05,163.19,9872600
2020-12-23 05:00:00+00:00,162.814,168.25,155.5,158.01,5852500
2020-12-24 05:00:00+00:00,159.16,162.79,154.112,154.84,3621400
2020-12-28 05:00:00+00:00,158.6,163.64,147.52,149.0,6229200
2020-12-29 05:00:00+00:00,150.0,151.651,143.12,150.0,5402300
2020-12-30 05:00:00+00:00,151.34,152.813,145.6,148.43,3462400
2020-12-31 05:00:00+00:00,146.9,147.89,144.51,146.8,2795800
2021-01-04 05:00:00+00:00,150.99,151.005,137.0,139.15,6409900
2021-01-05 05:00:00+00:00,138.28,149.0,137.25,148.3,5974200
2021-01-06 05:00:00+00:00,145.75,148.35,141.11,142.77,4213900
2021-01-07 05:00:00+00:00,146.37,154.42,145.261,151.27,4482800
2021-01-08 05:00:00+00:00,153.45,155.54,147.25,149.77,4615600
2021-01-11 05:00:00+00:00,147.99,150.5,144.02,148.13,2801900
2021-01-12 05:00:00+00:00,148.08,163.88,143.61,160.8,8123600
2021-01-13 05:00:00+00:00,160.81,178.62,159.35,169.99,12529700
2021-01-14 05:00:00+00:00,175.54,187.42,174.975,180.5,9926500
2021-01-15 05:00:00+00:00,184.58,185.995,164.86,169.27,8575700
2021-01-19 05:00:00+00:00,173.0,178.6,166.6,173.69,4685400
2021-01-20 05:00:00+00:00,176.01,176.31,161.0,161.83,8517400
2021-01-21 05:00:00+00:00,164.99,183.47,155.33,180.4,17618400
2021-01-22 05:00:00+00:00,178.09,185.307,175.19,181.87,7136800
2021-01-25 05:00:00+00:00,186.05,192.47,170.03,177.53,7472900
2021-01-26 05:00:00+00:00,180.0,193.0,177.3,192.74,6460900
2021-01-27 05:00:00+00:00,187.64,216.0,185.5,201.25,11019800
2021-01-28 05:00:00+00:00,202.6,212.84,187.05,187.37,7077700
2021-01-29 05:00:00+00:00,190.71,193.5,179.31,183.63,4529800
2021-02-01 05:00:00+00:00,187.48,188.82,179.74,180.44,3877400
