Date,Open,High,Low,Close,Volume
2019-09-19 04:00:00+00:00,61.616,62.217,61.6155,61.9375,16554000
2019-09-20 04:00:00+00:00,61.682,62.14,61.179,61.492,37692000
2019-09-23 04:00:00+00:00,61.3285,61.984,61.189,61.7345,20798000
2019-09-24 04:00:00+00:00,62.0,62.3555,60.532,60.9165,35804000
2019-09-25 04:00:00+00:00,60.8005,62.401,60.46,62.297,26798000
2019-09-26 04:00:00+00:00,62.107,62.2335,61.591,62.1145,23166000
2019-09-27 04:00:00+00:00,62.1415,62.2495,60.76,61.2975,34122000
2019-09-30 04:00:00+00:00,61.03,61.3705,60.671,61.057,24470000
2019-10-01 04:00:00+00:00,61.1245,61.643,60.2775,60.3,24504000
2019-10-02 04:00:00+00:00,59.825,59.938,58.6315,58.896,33030000
2019-10-03 04:00:00+00:00,59.167,59.55,58.157,59.4715,28368000
2019-10-04 04:00:00+00:00,59.7145,60.623,59.5485,60.548,24282000
2019-10-07 04:00:00+00:00,60.35,60.9455,60.218,60.4125,17040000
2019-10-08 04:00:00+00:00,59.9385,60.3435,59.474,59.5065,20086000
2019-10-09 04:00:00+00:00,60.0665,60.423,59.906,60.12,15948000
2019-10-10 04:00:00+00:00,59.93,60.781,59.893,60.4735,12842000
2019-10-11 04:00:00+00:00,61.2015,61.4375,60.682,60.7855,22330000
2019-10-14 04:00:00+00:00,60.6945,61.294,60.594,60.8885,13296000
2019-10-15 04:00:00+00:00,61.075,62.3565,61.046,62.112,27584000
2019-10-16 04:00:00+00:00,62.0905,62.7095,61.9265,62.15,22986000
2019-10-17 04:00:00+00:00,62.57,63.1875,62.4935,62.64,20958000
2019-10-18 04:00:00+00:00,62.7345,62.9055,62.007,62.2205,31624000
2019-10-21 04:00:00+00:00,62.435,62.6755,61.9995,62.214,18094000
2019-10-22 04:00:00+00:00,62.224,62.4365,61.9925,62.06,22862000
2019-10-23 04:00:00+00:00,62.0105,62.902,62.0105,62.8815,21282000
2019-10-24 04:00:00+00:00,62.9555,63.145,62.6175,62.9555,20224000
2019-10-25 04:00:00+00:00,62.6,63.4,62.4575,63.215,27104000
2019-10-28 04:00:00+00:00,63.75,64.962,63.6155,64.449,65428000
2019-10-29 04:00:00+00:00,63.8,64.04,62.7805,63.033,52654000
2019-10-30 04:00:00+00:00,62.7575,63.401,62.5325,63.035,29204000
2019-10-31 04:00:00+00:00,63.0,63.326,62.474,62.94,31904000
2019-11-01 04:00:00+00:00,63.29,63.65,62.9855,63.6125,28812000
2019-11-04 05:00:00+00:00,63.8055,64.625,63.8055,64.4805,30632000
2019-11-05 05:00:00+00:00,64.56,64.862,64.469,64.572,25148000
2019-11-06 05:00:00+00:00,64.5045,64.6495,64.1135,64.5505,24626000
2019-11-07 05:00:00+00:00,64.714,66.1325,64.6875,65.347,45140000
2019-11-08 05:00:00+00:00,65.076,65.8555,65.076,65.45,30392000
2019-11-11 05:00:00+00:00,65.2,65.245,64.7935,64.914,17234000
2019-11-12 05:00:00+00:00,64.9285,65.4675,64.712,64.8605,28852000
2019-11-13 05:00:00+00:00,64.659,65.126,64.6075,64.809,20538000
2019-11-14 05:00:00+00:00,64.75,65.786,64.697,65.4575,28948000
2019-11-15 05:00:00+00:00,65.7525,66.677,65.5945,66.677,39286000
2019-11-18 05:00:00+00:00,66.617,66.696,65.808,65.992,27984000
2019-11-19 05:00:00+00:00,66.3315,66.3315,65.5885,65.6295,21864000
2019-11-20 05:00:00+00:00,65.568,65.6605,64.4605,65.093,28892000
2019-11-21 05:00:00+00:00,64.9625,65.556,64.5375,65.007,25546000
2019-11-22 05:00:00+00:00,65.15,65.345,64.468,64.6835,27776000
2019-11-25 05:00:00+00:00,64.813,65.5205,64.7805,65.282,23590000
2019-11-26 05:00:00+00:00,65.4955,65.7005,65.202,65.65,21910000
2019-11-27 05:00:00+00:00,65.771,65.882,65.4735,65.6065,18808000
2019-11-29 05:00:00+00:00,65.33,65.4975,65.1615,65.2045,12802000
2019-12-02 05:00:00+00:00,65.128,65.272,64.019,64.443,26538000
2019-12-03 05:00:00+00:00,63.933,64.8615,63.8525,64.737,25270000
2019-12-04 05:00:00+00:00,65.305,66.2135,65.1525,65.947,35506000
2019-12-05 05:00:00+00:00,66.35,66.399,65.716,66.348,24408000
2019-12-06 05:00:00+00:00,66.6375,67.1235,66.5615,66.9695,32968000
2019-12-09 05:00:00+00:00,66.943,67.8775,66.8035,67.1495,30842000
2019-12-10 05:00:00+00:00,66.997,67.4,66.7,67.1445,17606000
2019-12-11 05:00:00+00:00,67.415,67.4945,67.055,67.2125,20480000
2019-12-12 05:00:00+00:00,67.1605,67.729,66.91,67.4245,29114000
2019-12-13 05:00:00+00:00,67.395,67.5675,67.083,67.3435,33170000
2019-12-16 05:00:00+00:00,67.75,68.1765,67.5305,68.035,28128000
2019-12-17 05:00:00+00:00,68.1205,68.2165,67.5385,67.7445,32948000
2019-12-18 05:00:00+00:00,67.85,67.9715,67.523,67.5955,23330000
2019-12-19 05:00:00+00:00,67.5955,67.8765,67.4375,67.822,28922000
2019-12-20 05:00:00+00:00,68.155,68.2,67.5365,67.561,50090000
2019-12-23 05:00:00+00:00,67.9365,68.0925,67.4,67.5315,19936000
2019-12-24 05:00:00+00:00,67.5105,67.6005,67.2085,67.2215,13468000
2019-12-26 05:00:00+00:00,67.3275,68.16,67.2755,68.1235,23662000
2019-12-27 05:00:00+00:00,68.2,68.3525,67.65,67.732,23212000
2019-12-30 05:00:00+00:00,67.8405,67.85,66.892,66.9855,19994000
2019-12-31 05:00:00+00:00,66.7895,67.033,66.6065,66.9695,19514000
2020-01-02 05:00:00+00:00,67.4205,68.434,67.3245,68.434,27278000
2020-01-03 05:00:00+00:00,67.4,68.6875,67.366,68.076,23408000
2020-01-06 05:00:00+00:00,67.5815,69.916,67.55,69.8905,46768000
2020-01-07 05:00:00+00:00,70.023,70.175,69.578,69.7555,34330000
2020-01-08 05:00:00+00:00,69.741,70.5925,69.6315,70.252,35314000
2020-01-09 05:00:00+00:00,71.0965,71.434,70.5105,70.9895,33200000
2020-01-10 05:00:00+00:00,71.4735,71.747,70.98,71.448,26258000
