Date,Open,High,Low,Close,Volume
2019-09-19 00:00:00-04:00,135.41000366210938,135.83999633789062,135.0800018310547,135.47999572753906,2804500
2019-09-20 00:00:00-04:00,135.0,135.75999450683594,134.47999572753906,134.7100067138672,6671100
2019-09-23 00:00:00-04:00,134.9600067138672,135.75,134.9600067138672,135.44000244140625,3346500
2019-09-24 00:00:00-04:00,136.25,136.4499969482422,134.5800018310547,135.36000061035156,4798500
2019-09-25 00:00:00-04:00,135.2100067138672,135.66000366210938,134.50999450683594,135.08999633789062,3579500
2019-09-26 00:00:00-04:00,135.8699951171875,136.3300018310547,135.00999450683594,135.72000122070312,4309600
2019-09-27 00:00:00-04:00,136.24000549316406,136.24000549316406,134.6699981689453,135.60000610351562,3559400
2019-09-30 00:00:00-04:00,136.07000732421875,137.72999572753906,135.8699951171875,137.10000610351562,3705200
2019-10-01 00:00:00-04:00,136.92999267578125,137.94000244140625,136.08999633789062,137.3699951171875,3638900
2019-10-02 00:00:00-04:00,136.88999938964844,137.3800048828125,133.49000549316406,133.94000244140625,5728600
2019-10-03 00:00:00-04:00,138.44000244140625,139.75,136.5,137.92999267578125,8829700
2019-10-04 00:00:00-04:00,137.83999633789062,140.4499969482422,137.6199951171875,140.27999877929688,5278700
2019-10-07 00:00:00-04:00,139.2899932861328,139.61000061035156,137.97000122070312,138.33999633789062,4273300
2019-10-08 00:00:00-04:00,137.64999389648438,138.4499969482422,137.0800018310547,137.24000549316406,4074900
2019-10-09 00:00:00-04:00,137.32000732421875,138.1699981689453,136.8300018310547,137.85000610351562,3065300
2019-10-10 00:00:00-04:00,137.11000061035156,138.25,136.63999938964844,137.88999938964844,2191000
2019-10-11 00:00:00-04:00,138.0800018310547,138.6999969482422,137.08999633789062,137.63999938964844,2761400
2019-10-14 00:00:00-04:00,137.83999633789062,138.3000030517578,137.24000549316406,137.4499969482422,2371500
2019-10-15 00:00:00-04:00,137.47999572753906,137.9499969482422,136.16000366210938,136.3300018310547,3369300
2019-10-16 00:00:00-04:00,136.13999938964844,136.49000549316406,135.5800018310547,136.4199981689453,2812000
2019-10-17 00:00:00-04:00,137.07000732421875,137.6199951171875,136.60000610351562,136.9600067138672,2322500
2019-10-18 00:00:00-04:00,137.27000427246094,137.3699951171875,136.22999572753906,136.25,3630400
2019-10-21 00:00:00-04:00,136.33999633789062,136.74000549316406,135.66000366210938,136.1199951171875,2829400
2019-10-22 00:00:00-04:00,136.64999389648438,137.35000610351562,136.30999755859375,136.66000366210938,3248100
2019-10-23 00:00:00-04:00,136.61000061035156,137.5,136.61000061035156,137.4499969482422,2323600
2019-10-24 00:00:00-04:00,137.6999969482422,138.11000061035156,136.7899932861328,137.88999938964844,2292500
2019-10-25 00:00:00-04:00,137.77999877929688,137.9199981689453,136.22999572753906,136.63999938964844,2520000
2019-10-28 00:00:00-04:00,136.5500030517578,137.5500030517578,136.14999389648438,136.57000732421875,3212600
2019-10-29 00:00:00-04:00,136.8300018310547,137.1199951171875,135.94000244140625,136.0800018310547,2550300
2019-10-30 00:00:00-04:00,135.86000061035156,137.2899932861328,135.41000366210938,136.89999389648438,2653700
2019-10-31 00:00:00-04:00,136.8000030517578,137.52999877929688,136.10000610351562,137.1699981689453,4492300
2019-11-01 00:00:00-04:00,137.5500030517578,138.33999633789062,136.6999969482422,136.92999267578125,3054900
2019-11-04 00:00:00-05:00,136.8000030517578,137.10000610351562,134.72999572753906,135.16000366210938,3202400
2019-11-05 00:00:00-05:00,134.8300018310547,135.10000610351562,132.60000610351562,134.00999450683594,4300800
2019-11-06 00:00:00-05:00,134.5,134.8800048828125,133.5500030517578,134.44000244140625,3645600
2019-11-07 00:00:00-05:00,134.41000366210938,134.5,133.1199951171875,133.32000732421875,3338700
