Date,equity,ret,ticker
2019-09-19 04:00:00,1.98645293829352,0.0,UBER
2019-09-20 04:00:00,1.98645293829352,0.0,UBER
2019-09-23 04:00:00,1.98645293829352,0.0,UBER
2019-09-24 04:00:00,1.98645293829352,0.0,UBER
2019-09-25 04:00:00,1.98645293829352,0.0,UBER
2019-09-26 04:00:00,1.98645293829352,0.0,UBER
2019-09-27 04:00:00,1.98645293829352,0.0,UBER
2019-09-30 04:00:00,1.98645293829352,0.0,UBER
2019-10-01 04:00:00,1.98645293829352,0.0,UBER
2019-10-02 04:00:00,1.98645293829352,0.0,UBER
2019-10-03 04:00:00,1.98645293829352,0.0,UBER
2019-10-04 04:00:00,1.98645293829352,0.0,UBER
2019-10-07 04:00:00,1.98645293829352,0.0,UBER
2019-10-08 04:00:00,1.9958885897504144,0.004750000000000032,UBER
2019-10-09 04:00:00,1.9958885897504144,0.0,UBER
2019-10-10 04:00:00,1.9958885897504144,0.0,UBER
2019-10-11 04:00:00,1.9958885897504144,0.0,UBER
2019-10-14 04:00:00,1.9010838817372697,-0.04749999999999999,UBER
2019-10-15 04:00:00,1.9010838817372697,0.0,UBER
2019-10-16 04:00:00,1.9010838817372697,0.0,UBER
2019-10-17 04:00:00,1.9010838817372697,0.0,UBER
2019-10-18 04:00:00,1.9010838817372697,0.0,UBER
2019-10-21 04:00:00,1.9010838817372697,0.0,UBER
2019-10-22 04:00:00,1.9010838817372697,0.0,UBER
2019-10-23 04:00:00,1.9010838817372697,0.0,UBER
2019-10-24 04:00:00,1.910133002730305,0.0047599798619963885,UBER
2019-10-25 04:00:00,1.910133002730305,0.0,UBER
2019-10-28 04:00:00,1.910133002730305,0.0,UBER
2019-10-29 04:00:00,2.6963394147610247,0.41159773215107665,UBER
2019-10-30 04:00:00,2.6963394147610247,0.0,UBER
2019-10-31 04:00:00,2.6963394147610247,0.0,UBER
2019-11-01 04:00:00,2.6963394147610247,0.0,UBER
2019-11-04 05:00:00,2.6963394147610247,0.0,UBER
2019-11-05 05:00:00,2.6963394147610247,0.0,UBER
2019-11-06 05:00:00,3.6014589526660306,0.3356845703289273,UBER
2019-11-07 05:00:00,3.6014589526660306,0.0,UBER
2019-11-08 05:00:00,3.6014589526660306,0.0,UBER
2019-11-11 05:00:00,3.6014589526660306,0.0,UBER
2019-11-12 05:00:00,3.6014589526660306,0.0,UBER
2019-11-13 05:00:00,3.618565882691194,0.004750000000000032,UBER
2019-11-14 05:00:00,3.618565882691194,0.0,UBER
2019-11-15 05:00:00,3.618565882691194,0.0,UBER
2019-11-18 05:00:00,3.6357540706339773,0.004750000000000032,UBER
2019-11-19 05:00:00,3.6357540706339773,0.0,UBER
2019-11-20 05:00:00,3.6357540706339773,0.0,UBER
2019-11-21 05:00:00,3.6357540706339773,0.0,UBER
2019-11-22 05:00:00,3.6357540706339773,0.0,UBER
2019-11-25 05:00:00,3.6357540706339773,0.0,UBER
2019-11-26 05:00:00,3.4630557522788634,-0.04749999999999999,UBER
2019-11-27 05:00:00,3.4630557522788634,0.0,UBER
2019-11-29 05:00:00,3.4630557522788634,0.0,UBER
2019-12-02 05:00:00,3.4630557522788634,0.0,UBER
2019-12-03 05:00:00,3.4630557522788634,0.0,UBER
2019-12-04 05:00:00,3.4630557522788634,0.0,UBER
2019-12-05 05:00:00,3.4630557522788634,0.0,UBER
2019-12-06 05:00:00,3.4630557522788634,0.0,UBER
2019-12-09 05:00:00,8.49015975891282,1.4516381965048852,UBER
2019-12-10 05:00:00,8.49015975891282,0.0,UBER
2019-12-11 05:00:00,8.49015975891282,0.0,UBER
2019-12-12 05:00:00,8.49015975891282,0.0,UBER
2019-12-13 05:00:00,8.49015975891282,0.0,UBER
2019-12-16 05:00:00,8.49015975891282,0.0,UBER
2019-12-17 05:00:00,8.49015975891282,0.0,UBER
2019-12-18 05:00:00,8.49015975891282,0.0,UBER
2019-12-19 05:00:00,8.49015975891282,0.0,UBER
2019-12-20 05:00:00,8.49015975891282,0.0,UBER
2019-12-23 05:00:00,8.49015975891282,0.0,UBER
2019-12-24 05:00:00,8.49015975891282,0.0,UBER
2019-12-26 05:00:00,8.49015975891282,0.0,UBER
2019-12-27 05:00:00,8.49015975891282,0.0,UBER
2019-12-30 05:00:00,8.49015975891282,0.0,UBER
2019-12-31 05:00:00,9.238580300982985,0.08815152639318535,UBER
2020-01-02 05:00:00,9.238580300982985,0.0,UBER
2020-01-03 05:00:00,9.238580300982985,0.0,UBER
2020-01-06 05:00:00,9.238580300982985,0.0,UBER
2020-01-07 05:00:00,9.238580300982985,0.0,UBER
2020-01-08 05:00:00,9.238580300982985,0.0,UBER
2020-01-09 05:00:00,9.238580300982985,0.0,UBER
2020-01-10 05:00:00,9.238580300982985,0.0,UBER
2020-01-13 05:00:00,8.655598504133492,-0.06310296364339274,UBER
2020-01-14 05:00:00,8.655598504133492,0.0,UBER
2020-01-15 05:00:00,8.655598504133492,0.0,UBER
2020-01-16 05:00:00,8.655598504133492,0.0,UBER
2020-01-17 05:00:00,8.655598504133492,0.0,UBER
2020-01-21 05:00:00,8.655598504133492,0.0,UBER
2020-01-22 05:00:00,8.655598504133492,0.0,UBER
2020-01-23 05:00:00,8.655598504133492,0.0,UBER
2020-01-24 05:00:00,8.655598504133492,0.0,UBER
2020-01-27 05:00:00,8.655598504133492,0.0,UBER
2020-01-28 05:00:00,8.195267821625109,-0.05318299852847286,UBER
2020-01-29 05:00:00,8.195267821625109,0.0,UBER
2020-01-30 05:00:00,8.195267821625109,0.0,UBER
2020-01-31 05:00:00,8.195267821625109,0.0,UBER
2020-02-03 05:00:00,8.195267821625109,0.0,UBER
2020-02-04 05:00:00,8.195267821625109,0.0,UBER
