Date,equity,ret,ticker
2019-09-19 04:00:00,1.0060291988961567,0.0,QCOM
2019-09-20 04:00:00,1.0060291988961567,0.0,QCOM
2019-09-23 04:00:00,1.0060291988961567,0.0,QCOM
2019-09-24 04:00:00,1.0060291988961567,0.0,QCOM
2019-09-25 04:00:00,1.0060291988961567,0.0,QCOM
2019-09-26 04:00:00,1.0120947490316428,0.006029198896156718,QCOM
2019-09-27 04:00:00,1.0120947490316428,0.0,QCOM
2019-09-30 04:00:00,1.0120947490316428,0.0,QCOM
2019-10-01 04:00:00,1.0120947490316428,0.0,QCOM
2019-10-02 04:00:00,1.6816937014487308,0.6615971015142112,QCOM
2019-10-03 04:00:00,1.6816937014487308,0.0,QCOM
2019-10-04 04:00:00,1.6816937014487308,0.0,QCOM
2019-10-07 04:00:00,1.6816937014487308,0.0,QCOM
2019-10-08 04:00:00,1.6816937014487308,0.0,QCOM
2019-10-09 04:00:00,1.6816937014487308,0.0,QCOM
2019-10-10 04:00:00,1.6816937014487308,0.0,QCOM
2019-10-11 04:00:00,1.6816937014487308,0.0,QCOM
2019-10-14 04:00:00,1.6816937014487308,0.0,QCOM
2019-10-15 04:00:00,1.580301043364247,-0.06029198896156707,QCOM
2019-10-16 04:00:00,1.580301043364247,0.0,QCOM
2019-10-17 04:00:00,1.580301043364247,0.0,QCOM
2019-10-18 04:00:00,1.580301043364247,0.0,QCOM
2019-10-21 04:00:00,1.580301043364247,0.0,QCOM
2019-10-22 04:00:00,1.580301043364247,0.0,QCOM
2019-10-23 04:00:00,1.580301043364247,0.0,QCOM
2019-10-24 04:00:00,1.5904892166419562,0.006446982567334114,QCOM
2019-10-25 04:00:00,1.5904892166419562,0.0,QCOM
2019-10-28 04:00:00,1.5904892166419562,0.0,QCOM
2019-10-29 04:00:00,1.5904892166419562,0.0,QCOM
2019-10-30 04:00:00,1.5904892166419562,0.0,QCOM
2019-10-31 04:00:00,1.5904892166419562,0.0,QCOM
2019-11-01 04:00:00,1.9382925366588584,0.21867694315540787,QCOM
2019-11-04 05:00:00,1.9382925366588584,0.0,QCOM
2019-11-05 05:00:00,1.9382925366588584,0.0,QCOM
2019-11-06 05:00:00,1.9382925366588584,0.0,QCOM
2019-11-07 05:00:00,1.9382925366588584,0.0,QCOM
2019-11-08 05:00:00,1.9382925366588584,0.0,QCOM
2019-11-11 05:00:00,1.9382925366588584,0.0,QCOM
2019-11-12 05:00:00,1.9382925366588584,0.0,QCOM
2019-11-13 05:00:00,1.9382925366588584,0.0,QCOM
2019-11-14 05:00:00,1.9482090130351513,0.005116088613428049,QCOM
2019-11-15 05:00:00,1.9482090130351513,0.0,QCOM
2019-11-18 05:00:00,1.9482090130351513,0.0,QCOM
2019-11-19 05:00:00,1.9482090130351513,0.0,QCOM
2019-11-20 05:00:00,1.9482090130351513,0.0,QCOM
2019-11-21 05:00:00,1.853608152234555,-0.048557860151368315,QCOM
2019-11-22 05:00:00,1.853608152234555,0.0,QCOM
2019-11-25 05:00:00,1.853608152234555,0.0,QCOM
2019-11-26 05:00:00,1.853608152234555,0.0,QCOM
2019-11-27 05:00:00,1.853608152234555,0.0,QCOM
2019-11-29 05:00:00,1.853608152234555,0.0,QCOM
2019-12-02 05:00:00,1.853608152234555,0.0,QCOM
2019-12-03 05:00:00,1.853608152234555,0.0,QCOM
2019-12-04 05:00:00,1.7525611436309332,-0.05451368374799603,QCOM
2019-12-05 05:00:00,1.7525611436309332,0.0,QCOM
2019-12-06 05:00:00,1.7525611436309332,0.0,QCOM
2019-12-09 05:00:00,1.7525611436309332,0.0,QCOM
2019-12-10 05:00:00,1.7525611436309332,0.0,QCOM
2019-12-11 05:00:00,1.7525611436309332,0.0,QCOM
2019-12-12 05:00:00,1.7525611436309332,0.0,QCOM
2019-12-13 05:00:00,1.6235722266315762,-0.07360023783941683,QCOM
2019-12-16 05:00:00,1.6235722266315762,0.0,QCOM
2019-12-17 05:00:00,1.6235722266315762,0.0,QCOM
2019-12-18 05:00:00,1.6235722266315762,0.0,QCOM
2019-12-19 05:00:00,1.6235722266315762,0.0,QCOM
2019-12-20 05:00:00,1.6235722266315762,0.0,QCOM
2019-12-23 05:00:00,1.6235722266315762,0.0,QCOM
2019-12-24 05:00:00,1.6376430693811665,0.008666594881820089,QCOM
2019-12-26 05:00:00,1.6376430693811665,0.0,QCOM
2019-12-27 05:00:00,1.6376430693811665,0.0,QCOM
2019-12-30 05:00:00,1.495362618119574,-0.08688123433109118,QCOM
